Timestamp, ethereum price, rocket-pool-eth exchange rate, rocket-pool-eth expected price, rocket-pool-eth actual price, rocket-pool-eth deviation, wrapped-steth exchange rate, wrapped-steth expected price, wrapped-steth actual price, wrapped-steth deviation, frax-ether exchange rate, frax-ether expected price, frax-ether actual price, frax-ether deviation
2023-04-28 14:02:33,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036145175639528194,1962.935589442060620099981900,1893.029999999999972715158946812152862548828125,-3.692788251747761440251573304
2023-04-28 14:03:34,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036145306969469772,1962.935838241381741957866678,1893.029999999999972715158946812152862548828125,-3.692801394662618672196569634
2023-04-28 14:04:34,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036145438299411349,1962.936087040702861921291456,1893.029999999999972715158946812152862548828125,-3.692814537577475804066025692
2023-04-28 14:05:35,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036145569629352927,1962.936335840023983779176234,1893.029999999999972715158946812152862548828125,-3.692827680492333036011022022
2023-04-28 14:06:36,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036145700959294505,1962.936584639345105637061011,1893.029999999999972715158946812152862548828125,-3.692840823407190267956018299
2023-04-28 14:07:37,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036145858555224398,1962.936883198530450729846745,1893.029999999999972715158946812152862548828125,-3.692856594905018886244689753
2023-04-28 14:08:38,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036145989885165976,1962.937131997851572587731523,1893.029999999999972715158946812152862548828125,-3.692869737819876118189686083
2023-04-28 14:09:39,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036146121215107554,1962.937380797172694445616300,1893.029999999999972715158946812152862548828125,-3.692882880734733350134682360
2023-04-28 14:10:40,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036146252545049132,1962.937629596493816303501078,1893.029999999999972715158946812152862548828125,-3.692896023649590582079678690
2023-04-28 14:11:41,1894.4600000000000363797880709171295166015625,1.067929513015421599,2023.149745227195641292589358,2022.7899999999999636202119290828704833984375,-0.01778460577695547629004646098,1.120970734259595544,2123.634217225433415066917746,2119.75,-0.1832394020725753068483427763,1.036146383874990709,1962.937878395814936266925856,1893.029999999999972715158946812152862548828125,-3.692909166564447713949134748
2023-04-28 14:12:42,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036146515204932287,1963.746321476995877037577658,1892.920000000000072759576141834259033203125,-3.741643676277698030323385910
2023-04-28 14:13:43,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036146646534873865,1963.746570378754353326298853,1892.920000000000072759576141834259033203125,-3.741656825367911895077925340
2023-04-28 14:14:44,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036146777864815443,1963.746819280512829615020047,1892.920000000000072759576141834259033203125,-3.741669974458125759832464717
2023-04-28 14:15:45,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036146909194757021,1963.747068182271305903741242,1892.920000000000072759576141834259033203125,-3.741683123548339624587004147
2023-04-28 14:16:46,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036147040524698598,1963.747317084029780297222436,1892.920000000000072759576141834259033203125,-3.741696272638553389218981557
2023-04-28 14:17:47,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036147171854640176,1963.747565985788256585943631,1892.920000000000072759576141834259033203125,-3.741709421728767253973520987
2023-04-28 14:18:48,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036147303184581754,1963.747814887546732874664825,1892.920000000000072759576141834259033203125,-3.741722570818981118728060364
2023-04-28 14:19:49,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036147434514523332,1963.748063789305209163386019,1892.920000000000072759576141834259033203125,-3.741735719909194983482599741
2023-04-28 14:20:50,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036147592110453225,1963.748362471415379572707453,1892.920000000000072759576141834259033203125,-3.741751498817451561114509876
2023-04-28 14:21:51,1895.240000000000009094947017729282379150390625,1.067929513015421599,2023.982730247347641001522340,2022.7100000000000363797880709171295166015625,-0.06292203268622810975589021372,1.120970734259595544,2124.508574398155869005729437,2120.0399999999999636202119290828704833984375,-0.2107778342934994369067582373,1.036147723440394803,1963.748611373173855861428647,1892.920000000000072759576141834259033203125,-3.741764647907665425869049253
2023-04-28 14:22:52,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036147854770336381,1961.500419430080626813701108,1892.34999999999990905052982270717620849609375,-3.654208757897889982648811783
2023-04-28 14:23:53,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036147986100277958,1961.500668046853127985082747,1892.34999999999990905052982270717620849609375,-3.654221895888880083390936016
2023-04-28 14:24:54,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036148117430219536,1961.500916663625631049534386,1892.34999999999990905052982270717620849609375,-3.654235033879870284171108180
2023-04-28 14:25:55,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036148248760161114,1961.501165280398134113986025,1892.34999999999990905052982270717620849609375,-3.654248171870860484951280343
2023-04-28 14:26:56,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036148380090102692,1961.501413897170637178437664,1892.34999999999990905052982270717620849609375,-3.654261309861850685731452506
2023-04-28 14:27:57,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036148511420044269,1961.501662513943138349819303,1892.34999999999990905052982270717620849609375,-3.654274447852840786473576740
2023-04-28 14:28:58,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036148642749985847,1961.501911130715641414270942,1892.34999999999990905052982270717620849609375,-3.654287585843830987253748903
2023-04-28 14:29:59,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036148774079927425,1961.502159747488144478722581,1892.34999999999990905052982270717620849609375,-3.654300723834821188033921067
2023-04-28 14:31:00,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036148905409869003,1961.502408364260647543174220,1892.34999999999990905052982270717620849609375,-3.654313861825811388814093230
2023-04-28 14:32:01,1893.069999999999936335370875895023345947265625,1.067929513015421599,2021.665323204104098429593623,2023.3699999999998908606357872486114501953125,0.08424938572262080207729719131,1.120970734259595544,2122.076067904812465113893944,2120.670000000000072759576141834259033203125,-0.06630300352305602974890095269,1.036149063005798896,1961.502706704387650084674186,1892.34999999999990905052982270717620849609375,-3.654329627414999569727471026
2023-04-28 14:33:02,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036149194335740474,1962.798141814079828741625825,1892.970000000000027284841053187847137451171875,-3.688813970325985115997493001
2023-04-28 14:34:03,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036149325665682052,1962.798390595014758778577464,1892.970000000000027284841053187847137451171875,-3.688827112686135041086007511
2023-04-28 14:35:04,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036149456995623629,1962.798639375949686921209103,1892.970000000000027284841053187847137451171875,-3.688840255046284866103205519
2023-04-28 14:36:05,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036149588325565207,1962.798888156884616958160742,1892.970000000000027284841053187847137451171875,-3.688853397406434791191720030
2023-04-28 14:37:06,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036149719655506785,1962.799136937819546995112381,1892.970000000000027284841053187847137451171875,-3.688866539766584716280234540
2023-04-28 14:38:07,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036149850985448363,1962.799385718754477032064020,1892.970000000000027284841053187847137451171875,-3.688879682126734641368749050
2023-04-28 14:39:08,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036149982315389941,1962.799634499689407069015659,1892.970000000000027284841053187847137451171875,-3.688892824486884566457263561
2023-04-28 14:40:09,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036150113645331518,1962.799883280624335211647298,1892.970000000000027284841053187847137451171875,-3.688905966847034391474461569
2023-04-28 14:41:10,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036150244975273096,1962.800132061559265248598937,1892.970000000000027284841053187847137451171875,-3.688919109207184316562976079
2023-04-28 14:42:11,1894.319999999999936335370875895023345947265625,1.067929513015421599,2023.000235095373375428343623,2023.759999999999990905052982270717620849609375,0.03754224337997665138770439258,1.120970734259595544,2123.477281322636959543893944,2121.09000000000014551915228366851806640625,-0.1125497420023107864805467883,1.036150376305214674,1962.800380842494195285550576,1892.970000000000027284841053187847137451171875,-3.688932251567334241651490589
2023-04-28 14:43:12,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036150507635156252,1964.562085486408938069572061,1894.970000000000027284841053187847137451171875,-3.672463705832224773094303495
2023-04-28 14:44:13,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036150638965097829,1964.562334490604766893109672,1894.970000000000027284841053187847137451171875,-3.672476846103354596971938798
2023-04-28 14:45:14,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036150796561027723,1964.562633295639764514986806,1894.970000000000027284841053187847137451171875,-3.672492614428710545713756960
2023-04-28 14:46:15,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036150927882774283,1964.562882284297677206184417,1894.970000000000027284841053187847137451171875,-3.672505753879884584943614210
2023-04-28 14:47:16,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036151059171740771,1964.563131210803917783942029,1894.970000000000027284841053187847137451171875,-3.672518890051235085360719906
2023-04-28 14:48:17,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.03615119046070726,1964.563380137310160257719641,1894.970000000000027284841053187847137451171875,-3.672532026222585685833235451
2023-04-28 14:49:18,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036151321749673749,1964.563629063816402731497253,1894.970000000000027284841053187847137451171875,-3.672545162393936286305750996
2023-04-28 14:50:19,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036151453038640237,1964.563877990322643309254865,1894.970000000000027284841053187847137451171875,-3.672558298565286786722856692
2023-04-28 14:51:20,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036151584327606726,1964.564126916828885783032476,1894.970000000000027284841053187847137451171875,-3.672571434736637387195372184
2023-04-28 14:52:21,1896.01999999999998181010596454143524169921875,1.067929513015421599,2024.815715267499640710455321,2026.089999999999918145476840436458587646484375,0.06289378717136343827287677359,1.120970734259595544,2125.382931570878322944541127,2123.57000000000016370904631912708282470703125,-0.08537187711627867674403584630,1.036151715616573215,1964.564375843335128256810088,1894.970000000000027284841053187847137451171875,-3.672584570907987987667887729
2023-04-28 14:53:22,1897.1300000000001091393642127513885498046875,1.067929513015421599,2026.001117026946894664018075,2026.55999999999994543031789362430572509765625,0.02757791395532581228036666081,1.120970734259595544,2126.627209085906616730753238,2124.2899999999999636202119290828704833984375,-0.1100230705744815044352451323,1.036151846905539703,1965.714753319906649837343799,1894.34999999999990905052982270717620849609375,-3.767242237174056758946384316
2023-04-28 14:54:23,1897.1300000000001091393642127513885498046875,1.067929513015421599,2026.001117026946894664018075,2026.55999999999994543031789362430572509765625,0.02757791395532581228036666081,1.120970734259595544,2126.627209085906616730753238,2124.2899999999999636202119290828704833984375,-0.1100230705744815044352451323,1.036151978194506192,1965.715002392143645113928128,1894.34999999999990905052982270717620849609375,-3.767255385337648242916943462
